Temparature,Humidity,Moisture,Soil Type,Crop Type,Nitrogen,Potassium,Phosphorous,Fertilizer Name
32,57,34,Red,Tobacco,12,16,35,14-35-14
31,59,36,Sandy,Millets,13,29,25,10-26-26
27,50,43,Sandy,Maize,15,19,13,17-17-17
30,66,62,Red,Cotton,12,11,52,28-28
29,61,31,Red,Tobacco,21,6,26,Urea
32,60,25,Red,Ground Nuts,15,20,22,17-17-17
34,68,16,Sandy,Maize,24,4,29,28-28
29,63,36,Red,Tobacco,5,1,18,28-28
32,63,27,Red,Tobacco,35,4,16,DAP
34,64,42,Clayey,Paddy,25,3,1,Urea
27,53,33,Black,Oil seeds,39,0,26,Urea
33,60,39,Clayey,Paddy,8,27,27,10-26-26
33,57,39,Clayey,Paddy,12,0,29,DAP
34,66,33,Red,Tobacco,8,26,29,10-26-26
28,63,38,Sandy,Maize,12,0,6,28-28
26,47,35,Red,Ground Nuts,15,9,21,DAP
30,66,62,Black,Cotton,21,0,10,Urea
29,60,37,Loamy,Sugarcane,14,17,38,14-35-14
29,54,26,Clayey,Pulses,28,0,15,Urea
30,59,41,Red,Ground Nuts,7,0,19,28-28
31,66,35,Red,Tobacco,36,9,1,28-28
30,61,43,Black,Millets,35,2,17,Urea
29,59,65,Loamy,Sugarcane,10,0,24,20-20
31,69,34,Red,Tobacco,7,28,18,28-28
22,69,39,Sandy,Barley,21,9,18,28-28
32,52,77,Black,Sugarcane,5,8,16,DAP
26,53,27,Red,Ground Nuts,27,4,20,Urea
26,51,35,Clayey,Pulses,21,0,21,Urea
29,66,61,Red,Cotton,28,0,16,DAP
34,68,45,Clayey,Paddy,9,24,25,10-26-26
25,58,38,Black,Millets,21,0,16,DAP
34,69,34,Red,Ground Nuts,13,11,16,DAP
34,60,65,Black,Cotton,31,3,16,DAP
33,63,43,Sandy,Maize,18,19,15,17-17-17
28,59,41,Sandy,Barley,16,15,35,14-35-14
30,64,31,Red,Tobacco,30,0,17,28-28
21,51,47,Clayey,Pulses,0,2,20,DAP
28,59,33,Clayey,Pulses,21,2,17,Urea
34,66,43,Clayey,Paddy,28,10,21,Urea
33,52,59,Loamy,Cotton,36,5,19,DAP
25,59,32,Clayey,Pulses,21,13,8,Urea
33,57,31,Black,Oil seeds,15,15,39,14-35-14
30,59,34,Black,Oil seeds,11,14,36,14-35-14
33,65,48,Loamy,Wheat,17,0,29,20-20
39,65,62,Black,Cotton,21,0,34,Urea
36,57,66,Red,Cotton,21,7,0,Urea
33,61,31,Black,Oil seeds,16,1,16,DAP
32,50,46,Loamy,Wheat,19,1,16,DAP
24,53,28,Black,Oil seeds,37,0,24,20-20
26,61,45,Black,Sugarcane,14,13,37,14-35-14
31,59,40,Clayey,Paddy,13,24,30,10-26-26
30,61,43,Black,Millets,21,0,27,Urea
40,69,49,Loamy,Wheat,8,11,24,28-28
28,64,34,Red,Tobacco,15,19,16,DAP
26,59,40,Sandy,Millets,34,0,36,DAP
27,57,43,Clayey,Paddy,42,1,42,28-28
33,59,63,Black,Cotton,15,20,18,17-17-17
34,64,36,Red,Tobacco,9,29,21,10-26-26
27,59,45,Sandy,Barley,3,7,29,28-28
28,60,65,Black,Cotton,11,17,40,14-35-14
36,48,27,Red,Ground Nuts,25,3,16,DAP
31,52,66,Loamy,Cotton,19,0,15,28-28
30,61,48,Loamy,Wheat,44,11,0,Urea
29,61,62,Black,Cotton,28,0,40,Urea
31,70,30,Black,Oil seeds,16,15,33,14-35-14
27,56,44,Black,Millets,31,0,16,DAP
28,51,33,Red,Ground Nuts,30,0,26,Urea
30,54,53,Sandy,Maize,15,13,35,14-35-14
32,62,31,Red,Tobacco,45,0,13,28-28
32,47,32,Clayey,Pulses,11,28,31,10-26-26
23,45,38,Clayey,Pulses,21,0,29,28-28
30,61,64,Red,Cotton,7,5,18,DAP
31,65,65,Red,Cotton,22,8,36,DAP
32,55,33,Sandy,Millets,9,0,51,DAP
28,58,35,Clayey,Pulses,7,0,21,28-28
28,62,55,Loamy,Sugarcane,14,16,14,17-17-17
31,61,42,Sandy,Barley,0,0,33,DAP
31,64,32,Red,Tobacco,25,1,20,28-28
33,65,43,Clayey,Paddy,17,13,38,14-35-14
33,60,29,Red,Tobacco,9,0,11,28-28
30,57,34,Sandy,Barley,19,5,32,DAP
29,58,49,Sandy,Maize,20,0,26,28-28
31,59,39,Black,Millets,19,0,17,20-20
28,79,38,Clayey,Paddy,26,6,0,28-28
37,61,46,Loamy,Wheat,31,0,15,Urea
28,61,64,Loamy,Sugarcane,13,12,40,14-35-14
34,59,43,Clayey,Paddy,11,28,24,10-26-26
28,50,40,Loamy,Sugarcane,23,0,28,20-20
35,62,33,Red,Tobacco,29,0,43,28-28
34,62,32,Red,Tobacco,21,6,19,28-28
29,54,39,Sandy,Millets,21,0,30,20-20
38,48,30,Black,Oil seeds,20,4,16,DAP
34,63,47,Loamy,Wheat,26,0,0,28-28
39,57,61,Red,Cotton,22,11,51,DAP
31,62,48,Sandy,Maize,13,13,40,14-35-14
37,69,52,Loamy,Wheat,44,5,14,28-28
32,65,33,Sandy,Maize,29,1,30,28-28
28,64,30,Red,Tobacco,0,4,23,DAP
34,63,35,Black,Oil seeds,14,11,35,14-35-14
29,62,31,Sandy,Millets,32,1,33,DAP
32,58,43,Clayey,Paddy,29,0,16,28-28
24,56,25,Black,Oil seeds,31,3,35,20-20
29,54,33,Clayey,Pulses,25,8,16,Urea
33,57,51,Black,Sugarcane,14,19,14,17-17-17
33,61,32,Red,Tobacco,30,8,22,Urea
30,48,65,Black,Cotton,29,14,45,Urea
35,55,37,Clayey,Paddy,13,25,27,10-26-26
31,56,43,Red,Ground Nuts,16,16,38,14-35-14
33,50,34,Clayey,Pulses,2,0,16,DAP
35,63,38,Sandy,Millets,33,0,30,Urea
31,68,53,Loamy,Wheat,21,2,10,Urea
28,59,42,Sandy,Barley,19,13,26,DAP
29,62,46,Sandy,Barley,22,11,29,28-28
40,65,64,Loamy,Cotton,26,0,4,Urea
29,58,37,Black,Millets,21,0,27,Urea
27,58,54,Sandy,Maize,14,12,37,14-35-14
24,62,41,Loamy,Sugarcane,17,11,34,14-35-14
33,67,46,Sandy,Barley,12,0,38,28-28
22,69,38,Sandy,Barley,20,15,21,17-17-17
34,59,39,Red,Ground Nuts,18,0,50,DAP
31,57,64,Black,Cotton,13,13,34,14-35-14
28,45,31,Clayey,Pulses,11,28,30,10-26-26
28,62,62,Black,Cotton,16,11,37,14-35-14
31,51,45,Clayey,Paddy,5,8,17,28-28
32,58,58,Black,Sugarcane,17,6,18,20-20
28,66,30,Red,Tobacco,21,0,11,Urea
34,63,30,Red,Tobacco,8,24,24,10-26-26
27,55,51,Loamy,Wheat,21,4,21,Urea
31,64,30,Black,Oil seeds,35,0,0,Urea
32,65,31,Red,Tobacco,8,23,24,10-26-26
27,57,63,Red,Cotton,33,0,26,28-28
31,60,34,Red,Tobacco,7,24,21,10-26-26
33,59,44,Black,Millets,10,0,20,DAP
23,60,34,Clayey,Pulses,33,5,7,20-20
25,66,39,Black,Millets,6,0,19,DAP
29,49,56,Black,Sugarcane,0,0,34,DAP
29,55,65,Red,Cotton,12,14,37,14-35-14
28,64,41,Clayey,Paddy,28,8,16,20-20
35,61,53,Loamy,Wheat,24,0,0,28-28
36,63,51,Loamy,Wheat,22,6,26,Urea
31,68,53,Loamy,Wheat,14,15,37,14-35-14
37,53,38,Black,Oil seeds,13,15,35,14-35-14
29,62,49,Loamy,Wheat,15,16,36,14-35-14
36,55,53,Loamy,Sugarcane,14,14,35,14-35-14
29,61,27,Red,Ground Nuts,11,28,31,10-26-26
36,55,65,Black,Cotton,0,0,12,28-28
26,61,40,Red,Ground Nuts,40,0,14,28-28
36,58,45,Loamy,Sugarcane,14,15,39,14-35-14
25,51,43,Black,Sugarcane,12,8,22,20-20
28,54,52,Sandy,Maize,15,14,30,14-35-14
33,54,34,Red,Tobacco,11,24,30,10-26-26
28,57,32,Sandy,Maize,16,1,15,28-28
20,58,64,Black,Cotton,21,3,27,Urea
34,59,32,Red,Tobacco,23,13,10,Urea
39,66,37,Clayey,Paddy,16,0,50,28-28
33,64,37,Red,Ground Nuts,24,4,7,28-28
36,57,67,Loamy,Cotton,21,0,22,Urea
23,64,51,Black,Sugarcane,5,0,30,20-20
34,70,31,Red,Tobacco,8,23,25,10-26-26
30,58,39,Sandy,Millets,21,2,18,Urea
31,59,56,Loamy,Wheat,25,7,29,Urea
30,54,47,Clayey,Paddy,32,14,23,DAP
31,66,34,Black,Oil seeds,14,1,14,20-20
33,63,32,Red,Tobacco,21,0,16,Urea
28,51,25,Clayey,Pulses,46,15,15,20-20
27,60,39,Loamy,Sugarcane,19,14,14,17-17-17
33,61,43,Clayey,Paddy,45,0,11,Urea
28,56,41,Clayey,Paddy,11,25,21,10-26-26
34,58,45,Clayey,Paddy,15,17,36,14-35-14
24,55,53,Loamy,Sugarcane,25,3,28,Urea
26,44,28,Black,Oil seeds,39,5,47,DAP
30,63,65,Loamy,Cotton,18,19,19,17-17-17
30,60,40,Sandy,Maize,13,2,43,DAP
34,66,32,Red,Tobacco,13,27,21,10-26-26
33,54,65,Loamy,Cotton,13,14,36,14-35-14
32,64,39,Clayey,Paddy,21,9,23,Urea
28,77,52,Loamy,Wheat,14,16,32,14-35-14
20,59,38,Clayey,Pulses,21,0,3,Urea
34,56,52,Loamy,Wheat,25,0,18,28-28
31,65,34,Red,Tobacco,24,0,38,DAP
27,61,40,Sandy,Maize,18,16,16,17-17-17
29,56,31,Clayey,Pulses,21,1,26,Urea
27,67,58,Loamy,Sugarcane,18,0,25,20-20
31,61,34,Red,Ground Nuts,38,0,0,28-28
26,67,66,Red,Cotton,17,13,32,14-35-14
27,67,38,Clayey,Pulses,11,12,39,14-35-14
27,63,31,Red,Tobacco,15,4,31,DAP
27,52,59,Black,Sugarcane,26,0,10,20-20
35,55,33,Black,Oil seeds,34,1,25,Urea
43,47,34,Sandy,Barley,16,16,22,17-17-17
32,53,43,Clayey,Paddy,39,0,0,20-20
34,60,31,Black,Oil seeds,40,3,32,Urea
29,62,50,Loamy,Wheat,16,17,37,14-35-14
33,66,34,Sandy,Maize,20,14,14,17-17-17
29,54,28,Clayey,Pulses,33,12,21,20-20
28,60,65,Red,Cotton,21,3,24,Urea
35,58,45,Clayey,Paddy,16,15,37,14-35-14
24,61,36,Sandy,Millets,22,0,13,Urea
33,49,38,Clayey,Paddy,32,6,26,Urea
26,57,33,Black,Millets,21,1,0,20-20
27,59,62,Red,Cotton,24,10,33,28-28
31,74,49,Loamy,Wheat,11,27,26,10-26-26
27,50,36,Clayey,Pulses,8,27,26,10-26-26
30,60,38,Sandy,Millets,33,0,36,DAP
29,52,35,Clayey,Pulses,15,8,8,20-20
29,53,41,Black,Millets,21,0,34,Urea
31,61,44,Clayey,Paddy,22,7,45,28-28
32,54,64,Red,Cotton,26,0,37,Urea
28,58,56,Loamy,Sugarcane,8,13,22,20-20
32,61,30,Red,Tobacco,2,11,22,28-28
30,69,46,Sandy,Barley,12,25,48,DAP
30,50,38,Clayey,Pulses,12,14,39,14-35-14
34,64,64,Loamy,Cotton,12,12,37,14-35-14
28,60,43,Clayey,Pulses,27,17,15,20-20
27,64,64,Red,Cotton,4,0,13,20-20
30,68,41,Loamy,Sugarcane,14,11,38,14-35-14
30,65,31,Red,Tobacco,10,13,27,28-28
26,62,52,Loamy,Wheat,17,19,12,17-17-17
30,56,45,Black,Sugarcane,15,10,16,20-20
31,68,31,Red,Ground Nuts,21,0,35,Urea
27,69,62,Black,Cotton,31,6,34,Urea
28,59,49,Loamy,Sugarcane,19,17,20,17-17-17
38,56,50,Black,Sugarcane,21,15,12,Urea
34,62,65,Red,Cotton,21,2,9,Urea
29,52,36,Clayey,Pulses,18,5,9,20-20
33,61,33,Loamy,Sugarcane,21,0,9,Urea
33,57,64,Red,Cotton,20,9,23,DAP
26,52,28,Black,Oil seeds,21,1,19,Urea
37,54,38,Clayey,Paddy,21,7,15,Urea
26,64,22,Clayey,Pulses,19,18,23,28-28
27,50,41,Clayey,Paddy,10,26,26,10-26-26
31,66,29,Red,Tobacco,27,13,31,Urea
31,62,63,Black,Cotton,32,2,16,DAP
32,79,65,Red,Cotton,21,2,28,Urea
25,58,39,Sandy,Millets,46,0,12,20-20
29,53,38,Black,Millets,16,1,11,20-20
32,57,80,Loamy,Sugarcane,17,0,16,DAP
31,51,39,Sandy,Maize,12,11,30,14-35-14
27,64,31,Sandy,Millets,38,0,27,28-28
39,59,42,Clayey,Paddy,21,7,0,Urea
32,61,62,Loamy,Cotton,17,14,37,14-35-14
29,63,60,Black,Cotton,19,3,31,28-28
28,53,63,Red,Cotton,31,2,39,DAP
29,60,63,Loamy,Sugarcane,37,8,7,20-20
27,60,74,Loamy,Sugarcane,11,16,36,14-35-14
25,63,30,Red,Tobacco,11,8,11,28-28
31,53,32,Clayey,Pulses,20,0,16,DAP
28,47,40,Sandy,Maize,18,19,20,17-17-17
30,69,30,Red,Ground Nuts,15,19,17,17-17-17
34,68,61,Red,Cotton,21,4,43,Urea
31,57,40,Clayey,Pulses,13,29,28,10-26-26
28,54,45,Clayey,Paddy,11,24,28,10-26-26
31,57,37,Black,Millets,9,0,16,DAP
29,57,31,Red,Tobacco,8,0,21,DAP
40,67,48,Loamy,Wheat,51,4,18,DAP
32,54,49,Black,Sugarcane,16,8,25,20-20
26,48,37,Clayey,Pulses,11,6,15,28-28
29,65,49,Loamy,Wheat,22,6,30,DAP
34,56,43,Sandy,Maize,26,3,21,28-28
33,67,28,Red,Tobacco,39,13,16,28-28
26,56,41,Sandy,Millets,24,1,11,Urea
39,59,44,Loamy,Sugarcane,18,16,21,17-17-17
30,64,30,Red,Tobacco,29,27,24,28-28
26,44,25,Clayey,Pulses,20,16,16,DAP
32,73,54,Loamy,Wheat,21,1,1,Urea
32,72,25,Red,Ground Nuts,18,18,13,17-17-17
28,57,33,Clayey,Pulses,16,2,13,20-20
27,57,24,Red,Ground Nuts,16,15,40,14-35-14
29,60,59,Black,Cotton,7,8,28,28-28
32,52,66,Black,Cotton,21,0,29,Urea
28,67,33,Sandy,Maize,21,25,13,Urea
33,58,49,Clayey,Paddy,27,10,21,DAP
32,70,47,Loamy,Wheat,22,0,12,28-28
33,59,40,Black,Millets,23,0,16,DAP
32,55,43,Clayey,Paddy,27,4,0,20-20
28,66,42,Black,Millets,41,0,23,Urea
35,71,51,Loamy,Wheat,39,13,17,Urea
30,53,29,Clayey,Pulses,8,23,24,10-26-26
33,56,48,Loamy,Wheat,10,24,21,10-26-26
32,65,63,Red,Cotton,0,5,34,DAP
28,62,61,Loamy,Cotton,20,14,18,17-17-17
31,68,61,Black,Cotton,13,17,34,14-35-14
35,60,35,Black,Millets,16,1,12,20-20
33,47,29,Black,Oil seeds,21,0,17,Urea
28,69,64,Black,Cotton,6,1,47,DAP
36,61,49,Loamy,Wheat,21,10,8,Urea
33,63,52,Loamy,Wheat,21,0,22,Urea
27,52,41,Clayey,Pulses,21,0,23,20-20
34,50,40,Sandy,Barley,13,23,20,DAP
28,58,45,Sandy,Millets,25,0,11,28-28
32,49,50,Loamy,Wheat,14,12,30,14-35-14
36,69,40,Clayey,Paddy,8,6,0,28-28
28,54,30,Red,Ground Nuts,21,0,11,Urea
27,61,38,Sandy,Millets,43,0,18,Urea
30,65,42,Red,Ground Nuts,21,5,33,Urea
29,56,62,Black,Cotton,15,12,37,14-35-14
29,59,48,Black,Sugarcane,22,6,12,20-20
28,52,36,Sandy,Barley,11,16,34,14-35-14
34,58,41,Clayey,Paddy,11,13,40,14-35-14
26,68,31,Black,Oil seeds,11,15,37,14-35-14
27,50,37,Sandy,Millets,23,0,0,28-28
29,57,54,Loamy,Sugarcane,9,0,11,20-20
32,76,50,Loamy,Wheat,21,16,21,Urea
35,58,46,Loamy,Wheat,45,0,34,20-20
29,63,49,Loamy,Wheat,18,8,0,20-20
31,64,42,Clayey,Paddy,42,9,0,Urea
37,71,49,Black,Sugarcane,19,2,16,DAP
37,59,63,Black,Cotton,21,0,27,Urea
34,50,38,Loamy,Sugarcane,0,2,16,DAP
29,60,46,Loamy,Sugarcane,38,7,16,DAP
28,52,35,Clayey,Pulses,20,0,16,20-20
25,57,60,Red,Cotton,15,11,30,14-35-14
35,65,28,Black,Oil seeds,21,0,21,Urea
27,61,41,Clayey,Paddy,21,9,12,Urea
30,50,44,Sandy,Barley,16,18,20,17-17-17
32,66,47,Sandy,Barley,10,24,25,10-26-26
30,72,43,Sandy,Maize,14,16,31,14-35-14
28,47,27,Sandy,Maize,23,0,24,28-28
31,56,32,Black,Oil seeds,32,5,29,DAP
35,54,41,Clayey,Paddy,16,1,21,DAP
25,59,27,Red,Ground Nuts,32,2,16,DAP
31,60,35,Black,Oil seeds,21,3,8,Urea
29,54,40,Clayey,Paddy,27,16,27,Urea
33,66,51,Loamy,Wheat,16,14,32,14-35-14
29,58,39,Black,Sugarcane,21,6,2,Urea
27,73,34,Black,Oil seeds,25,3,7,20-20
29,56,35,Loamy,Sugarcane,20,19,16,17-17-17
33,72,65,Black,Cotton,29,5,33,28-28
33,63,31,Red,Ground Nuts,30,0,9,Urea
31,61,32,Red,Tobacco,10,25,27,10-26-26
28,54,30,Black,Oil seeds,13,13,39,14-35-14
30,59,58,Black,Sugarcane,21,4,3,Urea
31,55,64,Loamy,Cotton,14,17,32,14-35-14
27,53,50,Loamy,Sugarcane,15,20,17,17-17-17
27,70,56,Loamy,Sugarcane,20,11,21,20-20
35,70,29,Black,Oil seeds,15,17,31,14-35-14
29,56,22,Red,Ground Nuts,15,13,40,14-35-14
35,71,52,Loamy,Wheat,21,13,52,DAP
25,61,46,Clayey,Paddy,8,26,21,10-26-26
43,62,48,Loamy,Wheat,19,6,16,DAP
36,73,51,Loamy,Wheat,9,24,23,10-26-26
25,57,48,Loamy,Sugarcane,16,17,39,14-35-14
29,74,43,Loamy,Sugarcane,24,9,5,Urea
30,71,29,Red,Ground Nuts,15,15,14,17-17-17
35,61,42,Sandy,Barley,15,16,15,28-28
34,60,49,Loamy,Sugarcane,19,4,26,DAP
31,64,64,Black,Cotton,13,13,36,14-35-14
33,62,39,Red,Tobacco,32,22,32,28-28
29,60,21,Loamy,Sugarcane,15,3,21,20-20
25,70,63,Loamy,Cotton,0,8,21,DAP
25,53,32,Clayey,Pulses,3,0,17,28-28
28,56,40,Clayey,Paddy,12,25,21,10-26-26
22,64,36,Clayey,Pulses,14,17,40,14-35-14
27,48,32,Red,Ground Nuts,39,0,13,28-28
35,55,42,Red,Ground Nuts,37,1,16,DAP
29,60,38,Sandy,Millets,17,0,0,20-20
38,60,50,Loamy,Wheat,18,6,0,28-28
23,66,51,Black,Sugarcane,25,11,26,20-20
33,60,40,Sandy,Barley,20,16,18,17-17-17
34,66,33,Red,Tobacco,18,14,27,28-28
33,55,37,Black,Oil seeds,21,1,18,Urea
35,47,30,Clayey,Pulses,16,14,12,17-17-17
32,57,54,Loamy,Sugarcane,25,16,0,Urea
28,59,44,Loamy,Sugarcane,11,12,33,14-35-14
42,67,50,Loamy,Wheat,31,0,0,28-28
30,56,67,Loamy,Sugarcane,21,19,1,Urea
27,54,29,Black,Oil seeds,14,13,37,14-35-14
31,61,66,Red,Cotton,0,0,34,20-20
33,57,27,Red,Tobacco,18,9,35,28-28
29,62,45,Loamy,Sugarcane,16,17,13,17-17-17
29,51,46,Sandy,Maize,21,1,21,Urea
34,65,61,Red,Cotton,22,0,45,Urea
25,53,33,Sandy,Maize,15,15,13,17-17-17
27,68,52,Loamy,Wheat,40,1,0,Urea
28,59,57,Loamy,Sugarcane,16,16,15,17-17-17
34,56,37,Sandy,Millets,19,0,16,DAP
32,58,29,Red,Ground Nuts,37,0,19,DAP
34,54,31,Red,Tobacco,13,27,27,10-26-26
38,67,65,Black,Cotton,15,16,31,14-35-14
29,53,38,Black,Millets,21,2,0,20-20
29,51,36,Sandy,Maize,11,24,22,10-26-26
27,54,43,Loamy,Sugarcane,22,0,15,20-20
35,61,50,Loamy,Wheat,29,8,1,28-28
27,57,36,Sandy,Millets,33,0,10,Urea
36,58,39,Sandy,Barley,19,17,17,17-17-17
28,59,27,Sandy,Maize,13,7,22,28-28
29,51,37,Clayey,Pulses,21,5,14,Urea
32,63,45,Clayey,Paddy,16,0,0,20-20
29,55,43,Sandy,Barley,18,20,13,17-17-17
25,69,59,Red,Cotton,22,8,37,Urea
38,57,44,Sandy,Barley,21,4,17,28-28
23,68,36,Red,Ground Nuts,31,0,0,Urea
24,61,65,Red,Cotton,22,9,22,20-20
32,60,40,Clayey,Paddy,17,2,17,28-28
33,52,38,Clayey,Pulses,30,5,20,28-28
30,57,53,Sandy,Maize,21,0,14,Urea
35,65,44,Clayey,Paddy,28,0,27,20-20
35,60,30,Red,Tobacco,21,8,6,Urea
30,51,55,Sandy,Maize,15,11,31,14-35-14
35,77,52,Loamy,Wheat,21,6,18,Urea
28,52,48,Loamy,Wheat,16,12,34,28-28
25,46,30,Clayey,Pulses,8,23,23,10-26-26
30,51,34,Clayey,Pulses,5,4,31,DAP
30,59,29,Black,Millets,38,0,0,Urea
27,63,53,Loamy,Wheat,13,0,10,28-28
36,60,50,Loamy,Wheat,20,3,22,20-20
28,68,64,Loamy,Cotton,18,0,36,28-28
31,56,67,Loamy,Cotton,8,4,24,DAP
25,66,52,Loamy,Sugarcane,19,18,16,17-17-17
28,51,29,Clayey,Pulses,13,17,34,14-35-14
39,62,50,Loamy,Wheat,44,0,0,Urea
40,53,26,Red,Ground Nuts,21,5,26,Urea
36,59,55,Loamy,Sugarcane,33,0,8,20-20
22,56,35,Clayey,Pulses,11,14,37,14-35-14
36,52,61,Black,Cotton,21,7,32,Urea
28,53,35,Clayey,Pulses,19,2,11,20-20
31,46,60,Loamy,Sugarcane,17,18,20,17-17-17
29,67,35,Clayey,Pulses,26,3,7,20-20
33,66,51,Loamy,Wheat,21,0,9,Urea
31,58,63,Loamy,Sugarcane,16,18,21,17-17-17
30,58,37,Sandy,Millets,22,1,17,Urea
33,72,50,Loamy,Wheat,15,3,0,28-28
27,60,53,Sandy,Maize,13,23,29,10-26-26
35,65,29,Black,Oil seeds,7,28,21,10-26-26
32,61,57,Loamy,Sugarcane,21,13,35,Urea
36,58,28,Black,Oil seeds,21,0,4,Urea
29,68,37,Sandy,Barley,10,11,27,28-28
31,45,38,Clayey,Pulses,2,13,23,20-20
30,64,44,Clayey,Paddy,12,24,23,10-26-26
39,65,50,Loamy,Wheat,28,3,14,20-20
35,66,65,Black,Cotton,16,16,36,14-35-14
30,61,29,Red,Tobacco,4,8,24,28-28
27,61,49,Loamy,Wheat,24,0,16,DAP
32,66,41,Clayey,Paddy,12,17,33,14-35-14
35,55,60,Red,Cotton,26,0,25,Urea
31,57,51,Loamy,Wheat,13,18,15,28-28
33,68,51,Loamy,Wheat,10,0,9,28-28
30,54,40,Clayey,Pulses,13,28,29,10-26-26
35,47,36,Black,Oil seeds,20,1,29,20-20
33,57,51,Loamy,Wheat,21,4,27,Urea
26,56,37,Red,Ground Nuts,15,17,20,17-17-17
37,67,51,Loamy,Wheat,40,0,21,Urea
28,59,32,Black,Oil seeds,13,16,33,14-35-14
25,60,37,Black,Oil seeds,21,6,11,Urea
28,56,38,Red,Ground Nuts,25,0,24,DAP
25,59,35,Clayey,Pulses,16,2,34,20-20
30,63,35,Loamy,Sugarcane,23,7,19,DAP
24,56,36,Clayey,Pulses,13,17,30,14-35-14
29,59,67,Red,Cotton,0,0,29,28-28
28,70,52,Loamy,Wheat,22,8,33,Urea
34,56,39,Clayey,Paddy,11,13,30,14-35-14
32,63,39,Clayey,Paddy,11,15,31,DAP
32,66,27,Clayey,Pulses,7,26,27,10-26-26
38,54,49,Loamy,Wheat,25,0,35,Urea
25,65,30,Red,Ground Nuts,21,13,19,Urea
36,60,47,Clayey,Paddy,13,12,36,20-20
23,62,56,Black,Sugarcane,15,12,16,28-28
30,64,41,Sandy,Millets,21,0,14,Urea
29,62,42,Sandy,Millets,21,0,27,Urea
24,42,54,Black,Sugarcane,6,0,16,DAP
33,62,61,Black,Cotton,16,20,18,17-17-17
30,55,41,Clayey,Pulses,7,25,22,10-26-26
40,55,55,Loamy,Sugarcane,12,14,32,14-35-14
35,67,27,Red,Tobacco,13,25,23,10-26-26
29,58,35,Loamy,Sugarcane,5,6,30,DAP
26,60,33,Black,Millets,42,1,22,Urea
35,57,39,Clayey,Pulses,21,10,2,Urea
29,56,38,Clayey,Pulses,22,0,12,28-28
40,59,64,Black,Cotton,20,0,33,28-28
29,63,52,Black,Sugarcane,21,3,33,Urea
27,47,63,Black,Cotton,19,0,39,20-20
28,63,66,Black,Cotton,0,9,28,DAP
32,68,58,Black,Sugarcane,14,19,14,17-17-17
36,61,33,Red,Tobacco,24,4,5,28-28
31,54,34,Black,Millets,5,0,28,DAP
34,66,47,Loamy,Wheat,13,27,26,10-26-26
28,50,40,Sandy,Barley,6,0,30,20-20
33,46,32,Black,Sugarcane,27,0,8,Urea
30,61,55,Loamy,Sugarcane,17,4,36,20-20
33,55,41,Clayey,Paddy,26,0,8,20-20
28,58,32,Sandy,Maize,18,17,21,17-17-17
26,64,70,Loamy,Sugarcane,0,9,26,DAP
27,52,41,Clayey,Pulses,10,24,26,10-26-26
28,45,58,Loamy,Sugarcane,20,2,20,20-20
26,60,28,Clayey,Pulses,20,12,18,20-20
25,56,64,Black,Cotton,8,26,29,10-26-26
29,59,49,Loamy,Sugarcane,16,2,14,20-20
26,58,46,Black,Millets,37,0,22,Urea
29,59,40,Sandy,Millets,33,0,32,DAP
40,56,45,Sandy,Barley,10,4,21,28-28
38,67,48,Loamy,Wheat,29,0,25,20-20
26,59,40,Black,Millets,47,0,23,20-20
29,62,49,Loamy,Sugarcane,15,16,16,17-17-17
30,53,33,Sandy,Barley,18,16,21,17-17-17
30,66,35,Red,Tobacco,20,11,24,20-20
30,68,31,Sandy,Maize,37,5,16,Urea
30,64,33,Sandy,Maize,13,17,38,14-35-14
32,60,34,Red,Tobacco,9,25,29,10-26-26
30,58,54,Black,Sugarcane,13,0,0,20-20
27,52,30,Clayey,Pulses,7,2,30,28-28
32,65,32,Black,Oil seeds,17,14,40,14-35-14
31,61,28,Red,Tobacco,19,20,16,DAP
22,54,61,Loamy,Cotton,20,3,22,20-20
27,60,44,Clayey,Paddy,16,0,22,DAP
37,62,54,Loamy,Wheat,21,4,6,Urea
27,63,63,Loamy,Cotton,13,3,31,DAP
27,54,36,Black,Millets,24,1,0,28-28
36,61,38,Clayey,Paddy,13,16,34,14-35-14
34,69,51,Loamy,Wheat,13,13,32,14-35-14
27,58,41,Sandy,Barley,13,6,17,DAP
33,59,39,Sandy,Barley,15,6,16,DAP
24,39,31,Clayey,Pulses,8,27,21,10-26-26
30,67,32,Black,Oil seeds,32,9,16,DAP
33,59,41,Sandy,Barley,13,0,34,DAP
32,54,35,Clayey,Paddy,12,29,23,10-26-26
30,62,61,Loamy,Cotton,15,19,14,17-17-17
27,48,37,Sandy,Millets,16,15,34,14-35-14
20,45,39,Clayey,Pulses,7,25,30,10-26-26
27,63,37,Black,Millets,33,0,11,28-28
32,54,31,Red,Ground Nuts,20,18,13,17-17-17
31,53,42,Sandy,Millets,27,0,12,28-28
33,64,34,Red,Ground Nuts,47,0,16,DAP
20,59,32,Red,Ground Nuts,33,0,29,DAP
36,66,49,Loamy,Wheat,25,16,1,Urea
36,66,33,Red,Ground Nuts,21,2,45,Urea
26,47,46,Sandy,Barley,17,14,39,14-35-14
31,74,41,Clayey,Paddy,26,10,39,Urea
34,60,43,Loamy,Sugarcane,17,15,20,DAP
29,63,47,Loamy,Wheat,11,15,35,14-35-14
25,57,36,Sandy,Millets,7,1,43,20-20
